Date,Time,Open,High,Low,Close,Volume
2019.02.27,9:00,1326.4,1327.76,1325.67,1326.66,20207
2019.02.27,13:00,1326.66,1328.79,1322.43,1323.03,28449
2019.02.27,17:00,1323.07,1324.63,1316.86,1319.4,35474
2019.02.27,21:00,1319.4,1320.65,1317.8,1319.45,10054
2019.02.28,1:00,1319.54,1321.29,1317.21,1319.18,15617
2019.02.28,5:00,1319.19,1319.95,1318.15,1319.95,11385
2019.02.28,9:00,1319.95,1325.76,1319.2,1324.54,24079
2019.02.28,13:00,1324.56,1327.24,1316.17,1317.29,34625
2019.02.28,17:00,1317.28,1319.29,1312.97,1314.55,34648
2019.02.28,21:00,1314.56,1315.25,1312.59,1312.78,9498
2019.03.01,1:00,1313.55,1315.19,1312.23,1313.27,14144
2019.03.01,5:00,1313.26,1313.7,1310.15,1310.31,11593
2019.03.01,9:00,1310.31,1310.78,1306.11,1308.82,23447
2019.03.01,13:00,1308.81,1309.55,1304.21,1309.53,29535
2019.03.01,17:00,1309.6,1312.15,1295.91,1296.39,40034
2019.03.01,21:00,1296.38,1296.67,1290.17,1293.11,17134
2019.03.04,1:00,1293.04,1297.04,1293.04,1296.76,16065
2019.03.04,5:00,1296.76,1296.85,1292.94,1294.44,14095
2019.03.04,9:00,1294.43,1294.6,1286.28,1287.07,25098
2019.03.04,13:00,1287.04,1289.51,1282.81,1286.17,31409
2019.03.04,17:00,1286.12,1289.74,1284.02,1288.09,30959
2019.03.04,21:00,1288.13,1288.45,1286.06,1286.39,9691
2019.03.05,1:00,1286.42,1288.26,1285.56,1287.94,15928
2019.03.05,5:00,1287.93,1289.55,1286.98,1287.01,15587
2019.03.05,9:00,1287,1287.08,1283.45,1284.55,22185
2019.03.05,13:00,1284.57,1287.75,1284.05,1285.46,26190
2019.03.05,17:00,1284.88,1286.75,1281.18,1286.08,33784
2019.03.05,21:00,1286.2,1288.3,1285.55,1287.5,8872
2019.03.06,1:00,1287.78,1289.37,1285.94,1286.63,15578
2019.03.06,5:00,1286.63,1290.62,1286.41,1290.37,14832
2019.03.06,9:00,1290.35,1290.91,1285.09,1285.35,21442
2019.03.06,13:00,1285.34,1288.52,1284.03,1285.79,32084
2019.03.06,17:00,1285.73,1287.64,1283.58,1285.78,29348
2019.03.06,21:00,1285.79,1287.55,1285.02,1285.15,10009
2019.03.07,1:00,1286.1,1288.49,1285.98,1286.81,12117
2019.03.07,5:00,1286.82,1287.13,1283.91,1284.58,11399
2019.03.07,9:00,1284.58,1286.98,1280.83,1286.29,21343
2019.03.07,13:00,1286.28,1288.99,1282.78,1285.11,38710
2019.03.07,17:00,1285.13,1288.4,1284.01,1286.09,34802
2019.03.07,21:00,1286.09,1286.36,1284.84,1285.21,11908
2019.03.08,1:00,1285.55,1287.25,1285.15,1287.15,13275
2019.03.08,5:00,1287.16,1293.36,1286.83,1292.23,18269
2019.03.08,9:00,1292.25,1295.81,1291.9,1293.23,25736
2019.03.08,13:00,1293.23,1300.69,1291.52,1295.64,41294
2019.03.08,17:00,1295.57,1300.08,1295.56,1299.16,34767
2019.03.08,21:00,1299.17,1300.6,1298.21,1298.25,11851
2019.03.11,0:00,1297.73,1298.33,1296.09,1296.21,12773
2019.03.11,4:00,1296.26,1298.65,1295.65,1298.15,10234
2019.03.11,8:00,1298.15,1299.07,1295.48,1296.55,19430
2019.03.11,12:00,1296.53,1296.95,1293.53,1294.08,28282
2019.03.11,16:00,1294.08,1294.23,1290.47,1291,32746
2019.03.11,20:00,1290.99,1293.87,1290.99,1293.07,11733
2019.03.12,0:00,1293.64,1295.17,1292.01,1294.79,13728
2019.03.12,4:00,1294.8,1297.4,1294.37,1297.08,11561
2019.03.12,8:00,1297.07,1297.24,1294.35,1296.75,22175
2019.03.12,12:00,1296.73,1299.57,1295.25,1297.79,36611
2019.03.12,16:00,1297.81,1298.63,1296.03,1298.43,27627
2019.03.12,20:00,1298.43,1302.15,1298.4,1301.23,15725
2019.03.13,0:00,1301.1,1304.79,1300.54,1303.93,12181
2019.03.13,4:00,1303.93,1305.77,1303.89,1304.5,12310
2019.03.13,8:00,1304.49,1308.31,1303.67,1307.77,19025
2019.03.13,12:00,1307.78,1309.37,1305.94,1308.65,27714
2019.03.13,16:00,1308.63,1309.31,1306.61,1308.51,26614
2019.03.13,20:00,1308.53,1311.23,1308.48,1308.86,15189
2019.03.14,0:00,1308.74,1310.33,1305.77,1306.13,10917
2019.03.14,4:00,1306.12,1306.75,1302.68,1304.53,13293
2019.03.14,8:00,1304.53,1304.57,1295.85,1297.16,24465
2019.03.14,12:00,1297.18,1299.14,1292.82,1294.69,31769
2019.03.14,16:00,1294.69,1296.46,1293.21,1295.75,27763
2019.03.14,20:00,1295.74,1297.08,1295.6,1295.82,10233
2019.03.15,0:00,1295.96,1296.7,1293.98,1294.77,8929
2019.03.15,4:00,1294.7,1299.93,1293.97,1299.08,15184
2019.03.15,8:00,1299.09,1304.4,1299,1302.44,24567
2019.03.15,12:00,1302.42,1304.79,1300.64,1304.63,28618
2019.03.15,16:00,1304.63,1306.35,1301.31,1302.57,30218
2019.03.15,20:00,1302.59,1302.67,1301.34,1302.25,8736
2019.03.18,0:00,1302.06,1302.52,1298.19,1299.41,11442
2019.03.18,4:00,1299.41,1299.88,1298.47,1298.59,10075
2019.03.18,8:00,1298.61,1305.56,1298.48,1305.43,19681
2019.03.18,12:00,1305.42,1306.71,1303.71,1305.33,23642
2019.03.18,16:00,1305.29,1306.04,1300.99,1303.18,26658
2019.03.18,20:00,1303.2,1303.91,1301.99,1303.53,8012
2019.03.19,0:00,1303.4,1306.17,1302.31,1305.79,10207
2019.03.19,4:00,1305.72,1307.81,1305.69,1306.31,10887
2019.03.19,8:00,1306.31,1307.28,1303.71,1306.1,19465
2019.03.19,12:00,1306.09,1310.85,1305.94,1309.95,26885
2019.03.19,16:00,1309.88,1310.55,1305.83,1307.49,23120
2019.03.19,20:00,1307.49,1307.63,1306.18,1306.18,7608
2019.03.20,0:00,1304.66,1306.99,1303.8,1304.96,12445
2019.03.20,4:00,1304.95,1305.85,1304.32,1305.72,8806
2019.03.20,8:00,1305.74,1306.54,1301.59,1303.18,20915
2019.03.20,12:00,1303.19,1309.6,1302.73,1306.16,23674
2019.03.20,16:00,1306.18,1306.53,1298.63,1301.86,28118
2019.03.20,20:00,1301.85,1316.95,1301.85,1312.05,35141
2019.03.21,0:00,1312.78,1318.32,1312.57,1317.77,14072
2019.03.21,4:00,1317.78,1319.07,1317.37,1317.43,12974
2019.03.21,8:00,1317.45,1320.36,1317.33,1317.37,21237
2019.03.21,12:00,1317.38,1318.59,1312.54,1312.96,33197
2019.03.21,16:00,1312.95,1312.96,1303.25,1307.82,37595
2019.03.21,20:00,1307.75,1309.6,1307.31,1309.11,12956
2019.03.22,0:00,1309.28,1310.29,1306.83,1310.06,11467
2019.03.22,4:00,1310.06,1310.25,1307.35,1309.15,9775
